,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position,transferredSchools
348,Joel Anthony\anthojo01,2006-07,UNLV,MWC,37,6.0,18.1,2.2,3.6,0.597,2.2,3.6,0.597,0.0,0.0,,0.9,1.4,0.604,1.7,2.4,4.1,0.4,0.5,2.9,0.8,2.4,5.2,,5.37,2,206,111,Center,0
349,Lance Stephenson\stephla01,2009-10,Cincinnati,Big East,34,32.0,28.2,4.8,10.8,0.44,4.3,8.7,0.495,0.5,2.1,0.21899999999999997,2.3,3.5,0.664,1.9,3.5,5.4,2.5,0.9,0.2,2.4,1.9,12.3,,8.45,1,196,95,Forward,0
350,Keyon Dooling\doolike01,1999-00,Missouri,Big 12,31,,31.7,4.7,12.0,0.389,2.8,6.5,0.424,1.9,5.5,0.34700000000000003,4.0,5.4,0.743,,,2.7,3.6,1.4,0.5,2.5,1.8,15.3,,8.22,2,190,88,Guard,0
351,Salim Stoudamire\stoudsa01,2004-05,Arizona,Pac-10,36,33.0,31.3,5.8,11.6,0.504,2.5,5.0,0.503,3.3,6.6,0.504,3.4,3.7,0.91,0.3,2.1,2.3,2.2,0.8,0.1,2.4,1.8,18.4,,8.03,4,185,81,Guard,0
352,Rafer Alston\alstora01,1997-98,Fresno State,WAC,33,,,3.8,9.4,0.401,1.8,3.4,0.513,2.0,5.9,0.337,1.5,2.0,0.758,,,2.2,7.3,2.1,0.4,,,11.0,,5.48,1,188,77,Guard,0
353,Khyri Thomas\thomakh01,2017-18,Creighton,Big East,33,33.0,31.7,5.6,10.4,0.5379999999999999,3.7,5.8,0.639,1.9,4.6,0.41100000000000003,2.0,2.6,0.7879999999999999,1.1,3.3,4.4,2.8,1.7,0.2,1.8,1.9,15.1,,8.1,3,190,90,Guard,0
354,Alando Tucker\tuckeal02,2006-07,Wisconsin,Big Ten,36,36.0,32.8,7.1,15.1,0.47,6.0,11.7,0.512,1.1,3.4,0.325,4.6,6.9,0.659,2.2,3.3,5.4,2.0,0.9,0.3,1.7,1.3,19.9,,6.95,5,198,92,Guard,0
355,LaMarcus Aldridge\aldrila01,2005-06,Texas,Big 12,37,37.0,33.7,5.9,10.4,0.569,5.9,10.4,0.569,0.0,0.0,,3.2,4.9,0.6459999999999999,3.6,5.5,9.2,0.5,1.4,2.0,1.6,2.5,15.0,,6.99,2,211,108,Forward,0
356,Roy Hibbert\hibbero01,2007-08,Georgetown,Big East,34,34.0,26.3,5.3,8.6,0.609,5.2,8.6,0.605,0.1,0.1,1.0,2.7,4.2,0.6459999999999999,2.2,4.1,6.4,1.9,0.5,2.2,1.7,2.7,13.4,,7.23,4,218,126,Center,0
357,Vin Baker\bakervi01,1992-93,Hartford,NAC,28,,36.4,10.9,22.8,0.47700000000000004,9.8,18.6,0.525,1.1,4.3,0.26899999999999996,5.4,8.6,0.625,,,10.7,1.9,1.4,2.6,2.9,2.8,28.3,,-6.08,4,211,105,Forward,0
358,Danuel House\houseda01,2015-16,Texas A&M,SEC,36,34,30.9,5.1,13.0,.396,3.1,6.2,.491,2.1,6.8,.309,3.3,4.6,.715,1.1,3.7,4.8,2.1,0.5,0.3,1.8,1.4,15.6,,8.45,4,201,88,Guard,1
359,Sherron Collins\collish01,2009-10,Kansas,Big 12,36,36.0,33.0,5.1,12.1,0.426,3.2,6.8,0.469,1.9,5.3,0.37,3.3,3.8,0.855,0.2,1.9,2.1,4.5,1.1,0.1,2.4,1.7,15.5,,8.25,4,180,92,Guard,0
360,Mark Blount\blounma01,1996-97,Pitt,Big East,29,,26.2,3.5,7.1,0.488,3.4,7.1,0.488,0.0,0.1,0.5,2.1,4.1,0.508,,,4.1,1.0,0.7,2.7,3.0,3.2,9.1,,8.81,2,213,104,Center,0
361,Felton Spencer\spencfe01,1989-90,Louisville,Metro,35,35.0,28.4,5.4,7.9,0.6809999999999999,5.4,7.9,0.6809999999999999,0.0,0.0,,4.2,5.8,0.716,,,8.4,1.3,0.7,2.0,2.3,3.6,14.9,,6.65,4,213,120,Center,0
362,Michael Beasley\beaslmi01,2007-08,Kansas State,Big 12,33,33.0,31.5,9.3,17.5,0.532,8.2,14.6,0.562,1.1,2.9,0.379,6.5,8.5,0.774,4.0,8.4,12.4,1.2,1.3,1.6,2.9,2.6,26.2,,7.79,1,206,106,Forward,0
363,Eric Gordon\gordoer01,2007-08,Indiana,Big Ten,32,32.0,34.7,5.8,13.3,0.433,3.6,6.8,0.525,2.2,6.5,0.337,7.2,8.7,0.8340000000000001,0.7,2.5,3.3,2.4,1.3,0.6,3.6,2.2,20.9,,6.08,1,190,100,Guard,0
364,Devin Ebanks\ebankde01,2009-10,West Virginia,Big East,34,31.0,34.1,4.2,9.3,0.457,4.1,8.4,0.495,0.1,0.9,0.1,3.4,4.5,0.77,2.9,5.2,8.1,2.4,1.1,0.7,2.2,1.6,12.0,,10.26,2,206,97,Forward,0
365,Chandler Hutchison\hutchch01,2017-18,Boise State,MWC,31,31.0,31.0,6.6,13.9,0.475,5.1,9.8,0.523,1.5,4.1,0.359,5.3,7.2,0.728,0.9,6.8,7.7,3.5,1.5,0.3,3.4,2.4,20.0,,3.05,4,201,86,Guard,0
366,OG Anunoby\anunoog01,2016-17,Indiana,Big Ten,16,10.0,25.1,4.3,7.6,0.557,3.4,4.8,0.701,0.9,2.8,0.311,1.7,3.0,0.563,1.8,3.7,5.4,1.4,1.3,1.3,1.6,2.1,11.1,,8.15,2,203,97,Forward,0
367,Samardo Samuels\samuesa01,2009-10,Louisville,Big East,33,33.0,29.3,5.3,10.2,0.524,5.3,10.2,0.524,0.0,0.0,,4.7,6.6,0.706,3.2,3.8,7.0,1.2,0.6,1.1,2.5,2.6,15.3,,7.99,2,206,117,Forward,0
368,Greg Ostertag\ostergr01,1994-95,Kansas,Big 8,31,28.0,19.5,3.9,6.5,0.596,3.9,6.5,0.596,0.0,0.0,,1.8,3.3,0.5529999999999999,,,7.5,0.4,0.4,2.9,1.6,2.4,9.6,,10.02,4,218,127,Center,0
369,Anthony Carter\cartean01,1997-98,Hawaii,WAC,29,,,6.6,14.6,0.45299999999999996,5.4,10.8,0.503,1.2,3.8,0.309,3.8,4.9,0.782,,,5.2,7.3,2.2,0.3,,,18.2,,4.27,2,185,86,Guard,0
370,Matt Barnes\barnema02,2001-02,UCLA,Pac-10,31,31.0,30.7,4.9,10.4,0.47100000000000003,3.5,7.1,0.495,1.4,3.3,0.41700000000000004,2.4,3.8,0.619,1.5,4.7,6.2,3.5,1.1,0.3,2.8,2.4,13.5,,10.77,4,201,106,Forward,0
371,Mohamed Bamba\bambamo01,2017-18,Texas,Big 12,30,29.0,30.2,4.9,9.0,0.541,4.4,7.3,0.603,0.5,1.7,0.275,2.7,4.0,0.6809999999999999,3.2,7.3,10.5,0.5,0.8,3.7,1.5,2.5,12.9,,10.67,1,211,102,Forward,0
372,Devin Booker\bookede01,2012-13,Clemson,ACC,31,31.0,31.9,5.1,9.4,0.545,5.1,9.1,0.5589999999999999,0.1,0.4,0.182,2.8,4.5,0.623,3.0,4.5,7.5,0.8,0.6,1.1,1.9,2.3,13.1,,4.44,4,203,113,Forward,0
373,Brendan Haywood\haywobr01,2000-01,UNC,ACC,33,33.0,27.3,4.7,7.9,0.5920000000000001,4.7,7.9,0.5920000000000001,0.0,0.0,,2.9,5.6,0.516,3.2,4.2,7.3,1.3,0.5,3.6,2.0,2.9,12.3,,11.77,4,213,121,Center,0
374,Brandin Knight\knighbr02,2002-03,Pitt,Big East,33,33.0,32.9,3.7,10.1,0.36700000000000005,2.0,4.5,0.442,1.7,5.6,0.308,2.1,3.6,0.575,0.6,2.9,3.5,6.3,2.1,0.4,3.1,2.3,11.2,,5.79,4,183,81,Guard,0
375,Lawrence Roberts\roberla01,2004-05,Mississippi State,SEC,32,32,32.0,5.3,11.9,.448,5.0,10.7,.466,0.4,1.3,.293,5.9,9.0,.653,3.4,7.5,11.0,1.9,1.6,0.8,2.7,2.2,16.9,,6.05,4,206,108,Forward,1
376,Dan McClintock\mcclida01,1999-00,Northern Arizona,Big Sky,31,,24.3,6.1,10.3,0.597,6.1,10.3,0.597,0.0,0.0,,3.3,4.9,0.682,,,6.5,1.2,0.4,2.3,1.8,2.8,15.6,,1.37,4,213,122,Center,0
377,Luke Kornet\kornelu01,2016-17,Vanderbilt,SEC,35,35.0,31.5,4.1,10.2,0.406,2.6,5.6,0.47200000000000003,1.5,4.6,0.327,3.4,4.0,0.857,1.5,4.7,6.2,1.2,0.5,2.0,1.3,2.3,13.2,,10.72,4,213,106,Forward-Center,0
378,John Starks\starkjo01,1987-88,Oklahoma State,Big 8,30,28.0,32.7,5.1,10.3,0.49700000000000005,3.8,6.7,0.5589999999999999,1.4,3.6,0.38,3.8,4.5,0.838,,,4.7,4.6,2.2,0.3,3.1,3.3,15.4,,7.83,1,190,81,Guard,0
379,Steve Goodrich\goodrst01,1997-98,Princeton,Ivy,29,,,5.2,8.8,0.594,4.2,6.3,0.6609999999999999,1.1,2.5,0.425,1.8,2.8,0.6459999999999999,,,4.4,3.4,0.9,0.9,,,13.4,,-3.6,4,208,99,Center,0
380,Joe Smith\smithjo02,1994-95,Maryland,ACC,34,34.0,32.6,7.2,12.5,0.578,6.9,11.9,0.586,0.3,0.6,0.429,6.1,8.3,0.741,,,10.6,1.2,1.5,2.9,2.1,3.0,20.8,,10.36,2,208,102,Center,0
381,Erik Murphy\murpher01,2012-13,Florida,SEC,36,34.0,26.4,4.6,8.8,0.516,2.6,4.4,0.579,2.0,4.4,0.45299999999999996,1.1,1.4,0.784,1.6,3.9,5.5,1.4,0.6,0.7,1.4,2.8,12.2,,6.83,4,208,107,Forward,0
382,Carl Landry\landrca01,2006-07,Purdue,Big Ten,34,34.0,30.4,6.4,10.8,0.597,6.3,10.2,0.618,0.1,0.6,0.21100000000000002,5.9,8.1,0.726,3.0,4.4,7.3,1.2,1.2,0.9,3.0,2.9,18.9,,8.89,3,206,112,Forward,0
383,Hanno Mottola\mottoha01,1999-00,Utah,MWC,21,,27.6,5.5,11.1,0.498,4.5,8.2,0.5489999999999999,1.0,2.9,0.35,5.0,6.0,0.8270000000000001,,,4.8,1.7,0.2,0.6,3.0,3.2,17.0,,4.36,4,211,112,Forward,0
384,James Robinson\robinja02,1992-93,Alabama,SEC,29,27.0,34.5,7.0,16.6,0.42,4.3,8.9,0.479,2.7,7.7,0.35100000000000003,4.0,5.9,0.682,,,4.5,2.3,1.6,0.7,3.2,2.3,20.6,,7.83,3,188,81,Guard,0
385,Acie Law\lawac01,2006-07,Texas A&M,Big 12,34,34.0,33.9,6.4,12.7,0.5,5.2,10.3,0.51,1.1,2.4,0.45799999999999996,4.2,5.4,0.778,0.2,3.1,3.3,5.0,1.1,0.0,2.6,2.4,18.1,,5.12,4,190,88,Guard,0
386,Charlie Villanueva\villach01,2004-05,UConn,Big East,31,31.0,25.7,5.1,9.8,0.521,4.9,9.5,0.522,0.2,0.4,0.5,3.1,4.5,0.688,2.6,5.6,8.3,1.3,0.6,1.8,2.3,2.2,13.6,,7.62,2,211,108,Forward,0
387,David Robinson*\robinda01,1986-87,Navy,CAA,32,32.0,34.6,10.9,18.5,0.591,10.9,18.5,0.591,0.0,0.0,1.0,6.3,9.9,0.637,,,11.8,1.0,2.1,4.5,2.2,2.7,28.2,,-1.44,4,216,106,Center,0
388,Justin Reed\reedju01,2003-04,Ole Miss,SEC,28,27.0,33.5,6.9,14.9,0.46399999999999997,6.4,12.8,0.501,0.5,2.1,0.237,4.2,5.7,0.731,2.8,4.7,7.5,1.5,0.7,0.8,3.0,3.1,18.5,,6.36,4,203,108,Forward,0
389,Chris Carr\carrch01,1994-95,Southern Illinois,MVC,32,32.0,33.4,7.8,16.3,0.48,6.6,13.1,0.5,1.3,3.2,0.396,5.2,6.7,0.7709999999999999,,,7.3,2.1,1.6,0.5,3.2,3.0,22.0,,3.34,3,196,93,Forward,0
390,Francisco Garcia\garcifr01,2004-05,Louisville,CUSA,38,38.0,31.9,4.9,11.3,0.43700000000000006,3.1,6.2,0.496,1.9,5.1,0.366,3.9,4.5,0.877,1.2,3.0,4.2,3.9,1.7,1.5,2.7,2.9,15.7,,6.18,3,201,88,Forward,0
391,Casey Jacobsen\jacobca01,2001-02,Stanford,Pac-10,30,30.0,35.3,6.8,15.5,0.441,4.7,9.8,0.48100000000000004,2.1,5.7,0.37200000000000005,6.1,7.9,0.7759999999999999,1.5,3.0,4.5,3.5,0.6,0.1,2.4,1.8,21.9,,9.03,3,198,97,Guard,0
392,Rodney McGruder\mcgruro01,2012-13,Kansas State,Big 12,35,34.0,33.5,5.8,13.2,0.442,4.4,8.9,0.494,1.5,4.3,0.336,2.5,3.3,0.752,2.1,3.3,5.4,2.0,1.3,0.3,1.7,1.5,15.6,,6.53,4,193,92,Guard,0
393,Malcolm Thomas\thomama01,2009-10,Louisiana-Monroe,Sun Belt,9,4.0,18.9,2.0,6.0,0.33299999999999996,1.7,4.4,0.375,0.3,1.6,0.214,1.3,1.7,0.8,0.8,1.0,1.8,0.7,1.0,0.2,1.8,1.8,5.7,,-5.3,2,198,83,Forward,0
394,Antawn Jamison\jamisan01,1997-98,UNC,ACC,37,,,8.5,14.8,0.579,8.4,14.4,0.584,0.2,0.4,0.4,5.0,7.5,0.667,,,10.5,0.8,0.8,0.8,,,22.2,,10.38,3,206,100,Forward,0
395,P.J. Brown\brownpj01,1991-92,Louisiana Tech,Sun Belt,31,,30.0,4.9,10.0,0.489,4.6,9.2,0.504,0.3,0.8,0.32,2.7,3.7,0.73,,,9.9,1.7,0.9,2.4,2.4,3.1,12.7,,-0.24,4,211,102,Center,0
396,Kenneth Faried\farieke01,2010-11,Morehead State,OVC,35,34.0,34.7,6.7,10.7,0.623,6.7,10.7,0.623,0.0,0.0,,4.0,6.9,0.5770000000000001,5.7,8.8,14.5,1.1,1.9,2.3,2.6,3.1,17.3,,-3.13,4,203,103,Forward,0
397,Gani Lawal\lawalga01,2009-10,Georgia Tech,ACC,36,36.0,25.8,4.8,9.0,0.529,4.8,9.0,0.531,0.0,0.0,0.0,3.5,6.2,0.5720000000000001,2.9,5.6,8.5,0.4,0.4,1.4,2.2,2.1,13.1,,9.02,3,206,106,Forward,0
398,Otto Porter\porteot01,2012-13,Georgetown,Big East,31,30.0,35.4,5.4,11.3,0.48,4.0,8.0,0.504,1.4,3.3,0.42200000000000004,3.9,5.1,0.777,1.8,5.7,7.5,2.7,1.8,0.9,1.5,2.0,16.2,,7.59,2,203,92,Forward,0
399,CJ McCollum\mccolcj01,2012-13,Lehigh,Patriot,12,11.0,31.0,8.0,16.2,0.495,5.3,10.8,0.485,2.8,5.3,0.516,5.2,6.1,0.8490000000000001,1.0,4.0,5.0,2.9,1.4,0.3,2.7,1.8,23.9,,-3.01,4,190,81,Guard,0
400,Treveon Graham\grahatr01,2014-15,VCU,A-10,33,33.0,29.4,5.2,12.2,0.428,3.3,7.1,0.462,1.9,5.1,0.381,3.8,5.5,0.691,2.2,4.9,7.1,1.6,0.6,0.3,1.2,2.0,16.2,,6.1,4,198,99,Guard,0
401,Mike Muscala\muscami01,2012-13,Bucknell,Patriot,34,34.0,31.7,6.7,13.1,0.509,6.6,12.6,0.519,0.1,0.5,0.25,5.3,6.7,0.789,2.9,8.2,11.1,2.3,0.5,2.4,1.7,2.2,18.7,,-1.96,4,211,106,Forward,0
402,Tyler Lydon\lydonty01,2016-17,Syracuse,ACC,34,34.0,36.1,4.4,9.4,0.473,3.0,5.7,0.523,1.4,3.6,0.395,2.9,3.4,0.836,2.3,6.3,8.6,2.1,1.0,1.4,1.7,2.5,13.2,,8.46,2,203,92,Forward,0
403,Jimmer Fredette\fredeji01,2010-11,BYU,MWC,37,37.0,35.8,9.4,20.7,0.452,6.0,12.2,0.491,3.4,8.5,0.396,6.8,7.6,0.894,0.6,2.8,3.4,4.3,1.3,0.0,3.5,1.3,28.9,,5.76,4,188,88,Guard,0
404,Dahntay Jones\jonesda02,2002-03,Duke,ACC,33,30,30.7,6.0,12.8,.470,4.6,9.2,.498,1.4,3.6,.398,4.2,5.7,.749,1.4,4.1,5.5,0.9,1.2,0.5,1.9,3.1,17.7,,8.38,4,198,95,Forward,1
405,Keith Appling\applike01,2013-14,Michigan State,Big Ten,35,32.0,31.5,3.8,8.3,0.452,2.8,5.7,0.495,1.0,2.7,0.36200000000000004,2.7,4.0,0.66,0.4,2.7,3.0,4.5,1.2,0.4,2.1,2.7,11.2,,9.38,4,185,83,Guard,0
406,Andrew Goudelock\goudean01,2010-11,College of Charleston,Southern,37,37.0,35.2,8.6,18.9,0.455,5.1,10.2,0.496,3.5,8.7,0.40700000000000003,3.0,3.6,0.821,0.7,3.2,3.9,4.2,0.9,0.2,3.2,1.8,23.7,,-1.04,4,188,90,Guard,0
407,Semi Ojeleye\ojelese01,2016-17,SMU,AAC,35,35,34.1,6.0,12.3,.487,3.9,7.4,.529,2.1,4.9,.424,4.9,6.3,.785,2.3,4.6,6.9,1.5,0.4,0.4,1.4,1.8,19.0,,4.45,3,203,104,Forward,1
408,Bryce Drew\drewbr01,1997-98,Valparaiso,Mid-Cont,31,,,6.7,14.9,0.45,3.7,7.9,0.465,3.0,7.0,0.433,3.3,4.2,0.792,,,4.2,5.0,1.7,0.1,,,19.8,,-2.66,4,188,83,Guard,0
409,Dale Davis\davisda01,1990-91,Clemson,ACC,28,28.0,34.7,6.8,12.8,0.532,6.8,12.8,0.535,0.0,0.1,0.0,4.3,7.3,0.58,,,12.1,1.3,1.3,2.6,2.4,3.4,17.9,,8.99,4,211,104,Forward,0
410,Keith Benson\bensoke02,2010-11,Oakland,Summit,35,35.0,32.4,6.6,12.1,0.547,6.3,11.4,0.556,0.3,0.7,0.391,4.5,7.0,0.643,2.7,7.5,10.1,1.1,0.8,3.6,1.9,3.1,17.9,,0.1,4,211,104,Center,0
411,Kelvin Cato\catoke01,1996-97,Iowa State,Big 12,28,32,28.6,4.6,11.2,.408,4.6,11.2,.409,0.0,0.0,.000,2.2,4.0,.540,,,8.4,0.5,0.9,4.2,1.7,2.9,11.3,,6.30,3,211,115,Center,1
412,Brandon Bass\bassbr01,2004-05,LSU,SEC,30,29.0,33.6,6.0,10.6,0.5670000000000001,5.6,9.8,0.5770000000000001,0.4,0.9,0.462,4.9,6.3,0.777,2.7,6.3,9.1,0.8,0.8,1.6,1.8,2.4,17.3,,7.77,2,203,108,Forward,0
413,Aaron Brooks\brookaa01,2006-07,Oregon,Pac-10,35,35.0,36.8,6.1,13.2,0.46,3.8,7.6,0.502,2.3,5.7,0.40399999999999997,3.3,3.9,0.846,0.9,3.4,4.3,4.3,1.4,0.2,2.5,2.5,17.7,,6.3,4,183,73,Guard,0
414,Omar Cook\cookom01,2000-01,St. John's (NY),Big East,29,29.0,38.2,4.9,13.5,0.36,2.5,5.9,0.424,2.3,7.6,0.309,3.3,4.4,0.742,0.6,2.4,3.0,8.7,2.3,0.2,5.1,2.8,15.3,,8.27,1,185,86,Guard,0
415,Kyle O'Quinn\oquinky01,2011-12,Norfolk State,MEAC,36,36.0,31.3,5.7,9.9,0.573,5.5,9.1,0.61,0.2,0.9,0.188,4.3,6.2,0.696,3.2,7.2,10.3,1.4,0.7,2.7,2.6,3.3,15.9,,-5.39,4,208,108,Center,0
416,Hubert Davis\davishu01,1991-92,UNC,ACC,33,30.0,33.2,7.3,14.4,0.508,4.7,8.4,0.565,2.6,6.0,0.429,4.2,5.1,0.828,,,2.3,1.6,1.3,0.2,1.4,1.3,21.4,,10.14,4,196,83,Guard,0
417,Rob Kurz\kurzro01,2007-08,Notre Dame,Big East,33,33.0,28.6,3.8,8.4,0.45,2.6,5.4,0.48,1.2,3.0,0.39399999999999996,3.7,4.3,0.853,1.9,5.2,7.1,1.9,0.6,1.5,2.1,3.0,12.5,,7.03,4,206,105,Forward,0
418,Alex Acker\ackeral01,2004-05,Pepperdine,WCC,31,31.0,37.2,5.9,13.1,0.45,4.0,8.7,0.45899999999999996,1.9,4.4,0.431,2.9,3.4,0.858,1.4,5.1,6.5,3.7,1.3,0.5,2.6,1.9,16.6,,1.51,3,196,83,Guard,0
419,Gorgui Dieng\dienggo01,2012-13,Louisville,Big East,33,32.0,31.1,3.8,7.1,0.534,3.8,7.1,0.534,0.0,0.0,,2.2,3.4,0.652,3.4,6.0,9.4,2.0,1.3,2.5,1.8,2.6,9.8,,9.13,3,211,111,Center,0
420,D.J. Stephens\stephdj01,2012-13,Memphis,CUSA,36,28.0,23.6,3.0,4.7,0.629,2.6,3.7,0.701,0.4,1.0,0.361,1.3,1.9,0.662,2.1,4.6,6.6,0.7,0.9,2.6,0.7,1.9,7.6,,2.7,4,196,85,Forward,0
421,Solomon Jones\jonesso01,2005-06,South Florida,Big East,29,29.0,36.4,4.8,9.9,0.484,4.8,9.8,0.488,0.0,0.1,0.0,3.6,4.7,0.778,3.2,6.6,9.8,1.3,0.9,3.1,3.5,3.4,13.2,,4.65,2,208,104,Center,0
422,Michael Gbinije\gbinimi01,2015-16,Syracuse,ACC,37,37,37.9,6.1,13.2,.461,3.6,6.9,.525,2.5,6.3,.391,2.9,4.3,.663,1.1,3.0,4.1,4.3,1.9,0.4,2.8,2.6,17.5,,9.75,4,201,90,Forward,1
423,Shareef Abdur-Rahim\abdursh01,1995-96,California,Pac-10,28,,34.7,7.4,14.2,0.518,7.1,13.5,0.525,0.3,0.8,0.381,6.1,8.9,0.6829999999999999,,,8.4,1.0,1.9,1.3,3.1,2.1,21.1,,6.44,1,206,102,Forward,0
424,Tyrone Hill\hillty01,1989-90,Xavier,MW Coll,32,32.0,33.2,7.8,13.4,0.581,7.8,13.4,0.584,0.0,0.1,0.0,4.6,6.9,0.6579999999999999,,,12.6,1.5,1.0,0.7,3.1,3.1,20.2,,3.83,4,206,108,Forward,0
425,Sharrod Ford\fordsh02,2004-05,Clemson,ACC,32,32.0,28.8,5.8,11.3,0.512,5.8,11.2,0.517,0.0,0.1,0.0,3.3,5.7,0.585,3.4,4.7,8.2,1.1,0.8,2.1,2.6,2.9,14.9,,8.86,4,206,102,Forward,0
426,Pops Mensah-Bonsu\mensapo01,2005-06,George Washington,A-10,23,22.0,25.3,4.4,7.8,0.564,4.4,7.8,0.564,0.0,0.0,,3.8,7.1,0.534,2.7,4.0,6.7,0.8,0.4,1.7,2.3,2.8,12.6,,-0.33,4,206,108,Forward,0
427,Kevinn Pinkney\pinknke01,2004-05,Nevada,WAC,31,31.0,29.2,4.7,8.7,0.5429999999999999,4.6,8.2,0.561,0.1,0.5,0.214,3.0,4.0,0.7440000000000001,2.5,5.2,7.7,1.2,1.3,0.8,1.6,2.2,12.5,,3.02,4,208,111,Forward,0
428,Kevin Durant\duranke01,2006-07,Texas,Big 12,35,35.0,35.9,8.7,18.5,0.473,6.4,12.7,0.505,2.3,5.8,0.40399999999999997,6.0,7.3,0.816,3.0,8.1,11.1,1.3,1.9,1.9,2.8,2.0,25.8,,6.12,1,206,97,Forward,0
429,Marreese Speights\speigma01,2007-08,Florida,SEC,36,36.0,24.3,6.0,9.6,0.624,6.0,9.6,0.624,0.0,0.0,,2.5,3.6,0.6920000000000001,2.6,5.5,8.1,0.9,0.4,1.4,1.7,2.3,14.5,,4.98,2,208,111,Center,0
430,Jordan Crawford\crawfjo02,2009-10,Xavier,A-10,35,34,32.8,7.4,16.1,.462,5.2,10.3,.501,2.3,5.8,.391,3.4,4.4,.773,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6,20.5,,5.94,2,193,88,Guard,1
431,Shayne Whittington\whittsh01,2013-14,Western Michigan,MAC,31,31.0,31.8,6.1,11.5,0.527,5.9,10.5,0.562,0.2,1.1,0.182,3.8,4.9,0.77,2.4,6.5,8.9,1.1,0.8,1.5,1.9,2.4,16.1,,-1.45,4,211,113,Center,0
432,D.J. Augustin\augusdj01,2007-08,Texas,Big 12,38,38.0,37.3,6.4,14.5,0.439,4.4,9.4,0.47100000000000003,1.9,5.1,0.381,4.6,5.8,0.7829999999999999,0.5,2.4,2.9,5.8,1.2,0.0,2.8,1.6,19.2,,8.59,2,183,81,Guard,0
433,Tracy Murray\murratr01,1991-92,UCLA,Pac-10,33,33.0,32.8,7.3,13.5,0.5379999999999999,4.9,8.8,0.5589999999999999,2.4,4.7,0.5,4.5,5.6,0.8,,,7.0,1.8,1.6,0.9,2.1,2.6,21.4,,9.81,3,201,102,Forward,0
434,Wade Baldwin\baldwwa01,2015-16,Vanderbilt,SEC,33,30.0,30.4,4.1,9.6,0.42700000000000005,2.8,6.5,0.43700000000000006,1.2,3.1,0.406,4.7,5.9,0.799,0.4,3.6,4.0,5.2,1.2,0.3,2.8,2.6,14.1,,8.68,2,190,88,Guard,0
435,Horace Grant\grantho01,1986-87,Clemson,ACC,31,28.0,32.6,8.3,12.6,0.6559999999999999,8.2,12.5,0.657,0.0,0.1,0.5,4.5,6.3,0.708,,,9.6,2.0,1.2,0.8,2.2,2.6,21.0,,3.56,4,208,97,Forward,0
436,Quinton Ross\rossqu01,2002-03,SMU,WAC,30,30.0,35.2,6.4,14.1,0.45299999999999996,5.0,9.4,0.53,1.4,4.7,0.298,6.1,7.7,0.7929999999999999,2.6,3.8,6.4,2.1,1.5,0.8,2.1,2.2,20.3,,1.76,4,198,88,Guard,0
437,Malcolm Brogdon\brogdma01,2015-16,Virginia,ACC,37,37.0,34.1,6.2,13.6,0.457,4.2,8.4,0.498,2.0,5.2,0.391,3.8,4.2,0.897,0.5,3.5,4.1,3.1,0.9,0.2,1.4,2.1,18.2,,11.12,4,196,98,Guard,0
438,Dejounte Murray\murrade01,2015-16,Washington,Pac-12,34,34.0,33.5,5.9,14.3,0.41600000000000004,4.9,10.8,0.457,1.0,3.5,0.28800000000000003,3.2,4.9,0.6629999999999999,1.4,4.6,6.0,4.4,1.8,0.3,3.2,2.6,16.1,,8.12,1,196,77,Guard,0
439,Guy Rucker\ruckegu01,1998-99,Iowa,Big Ten,29,,16.4,2.7,5.7,0.479,2.7,5.7,0.479,0.0,0.0,,1.3,2.1,0.607,,,3.9,0.4,0.3,0.9,,,6.7,,11.43,3,211,120,Center,0
440,Hassan Whiteside\whiteha01,2009-10,Marshall,CUSA,34,23.0,26.1,4.9,9.4,0.524,4.8,9.2,0.522,0.1,0.1,0.6,3.2,5.5,0.588,2.7,6.2,8.9,0.3,0.6,5.4,1.9,2.4,13.1,,1.57,1,213,106,Center,0
441,Tyrone Wallace\wallaty01,2015-16,California,Pac-12,28,25.0,32.2,5.4,12.3,0.44,4.5,9.3,0.486,0.9,3.0,0.298,3.6,5.5,0.649,1.0,4.3,5.3,4.4,1.0,0.4,2.6,2.3,15.3,,7.87,4,196,90,Guard,0
442,Anthony Tolliver\tollian01,2006-07,Creighton,MVC,33,33.0,31.6,4.8,9.5,0.506,4.7,8.9,0.526,0.1,0.6,0.21100000000000002,3.7,5.7,0.6579999999999999,2.2,4.4,6.7,1.9,0.7,1.7,2.0,3.1,13.4,,6.24,4,203,108,Center,0
443,Patrick Patterson\pattepa01,2009-10,Kentucky,SEC,38,38.0,33.0,5.7,9.8,0.575,5.0,8.0,0.626,0.6,1.8,0.348,2.4,3.4,0.6920000000000001,3.1,4.4,7.4,0.9,0.7,1.3,1.1,1.6,14.3,,6.82,3,206,106,Forward,0
444,Aaron Miles\milesaa01,2004-05,Kansas,Big 12,30,30.0,33.1,2.9,6.3,0.457,1.5,3.6,0.426,1.3,2.7,0.5,2.2,2.8,0.7879999999999999,0.6,2.9,3.5,7.2,1.7,0.3,3.1,1.9,9.3,,10.85,4,185,79,Guard,0
