,playerName,School,Conf,position,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,yearsInCollege,heightInCm,weightInKg,transferredSchools
532,Matt Maloney\malonma01,Penn,Ivy,Guard,28.0,30.191721132897605,31.6,5.1,11.2,0.45899999999999996,2.0,4.1,0.491,3.1,7.1,0.439,1.5,2.1,0.695,1.7029752066115702,4.258016528925619,2.8,4.3,1.8,0.0,2.0,1.3,14.9,-5.38,4.0,190.0,87.0,1.0
533,Chinanu Onuaku\onuakch01,Louisville,ACC,Forward,31.0,29.0,24.6,4.4,7.1,0.62,4.4,7.1,0.623,0.0,0.0,0.0,1.1,1.8,0.589,2.9,5.5,8.5,1.6,0.8,2.0,2.1,3.0,9.9,7.74,2.0,208.0,104.0,0.0
534,Allan Ray\rayal01,Villanova,Big East,Guard,32.0,32.0,32.1,5.8,14.9,0.389,2.5,5.9,0.41600000000000004,3.3,9.0,0.37200000000000005,3.5,3.9,0.889,0.6,3.0,3.6,1.8,1.2,0.1,1.8,2.4,18.5,9.23,4.0,188.0,86.0,0.0
535,Emeka Okafor\okafoem01,UConn,Big East,Center,36.0,36.0,32.4,7.3,12.1,0.599,7.3,12.1,0.599,0.0,0.0,0.34321338634857523,3.1,6.1,0.518,3.8,7.7,11.5,1.0,1.0,4.1,2.3,2.4,17.6,7.77,3.0,208.0,114.0,0.0
536,Ryan Arcidiacono\arcidry01,Villanova,Big East,Guard,40.0,39.0,32.1,4.1,9.3,0.445,2.2,4.5,0.5,1.9,4.8,0.39399999999999996,2.3,2.8,0.836,0.4,2.6,2.9,4.2,1.4,0.0,1.5,1.5,12.5,9.71,4.0,190.0,88.0,0.0
537,Chris Kaman\kamanch01,Central Michigan,MAC,Center,31.0,31.0,34.0,7.9,12.6,0.622,7.9,12.6,0.622,0.0,0.0,0.34321338634857523,6.6,8.9,0.7490000000000001,3.6,8.4,12.0,1.2,0.6,3.2,4.4,3.2,22.4,1.79,3.0,213.0,121.0,0.0
538,Elias Harris\harriel01,Gonzaga,WCC,Forward,34.0,33.0,27.8,5.0,9.9,0.501,4.7,8.5,0.555,0.2,1.4,0.17,4.4,5.7,0.768,2.0,5.4,7.4,1.6,1.2,0.6,1.8,2.0,14.6,4.18,4.0,201.0,108.0,0.0
539,Anthony Parker\parkean01,Bradley,MVC,Guard,21.0,20.0,34.0,5.2,12.2,0.424,3.8,7.5,0.51,1.4,4.8,0.29,4.8,6.7,0.721,1.7029752066115702,4.258016528925619,5.3,3.4,1.8,0.5,2.7,1.7,16.6,3.39,4.0,198.0,97.0,0.0
540,Vince Hunter\huntevi01,UTEP,CUSA,Forward,33.0,30.0,28.5,5.5,10.5,0.526,5.4,10.2,0.53,0.1,0.3,0.4,3.8,6.3,0.599,2.7,6.6,9.2,1.7,1.2,1.0,2.8,3.0,14.9,-0.51,2.0,203.0,92.0,0.0
541,Shandon Anderson\andersh01,Georgia,SEC,Forward,31.0,30.191721132897605,28.7,5.7,10.5,0.5379999999999999,5.2,8.9,0.5820000000000001,0.5,1.7,0.308,3.0,4.6,0.657,1.7029752066115702,4.258016528925619,5.5,2.7,1.8,0.5,2.5,2.4,14.9,8.13,4.0,198.0,94.0,0.0
542,Marcus Paige\paigema01,UNC,ACC,Guard,34.0,34.0,31.6,4.3,10.9,0.397,2.0,4.4,0.46,2.3,6.5,0.355,2.4,3.0,0.7959999999999999,0.4,2.1,2.5,3.7,1.1,0.4,1.2,1.5,13.4,10.69,4.0,185.0,79.0,0.0
543,Alvin Williams\willial02,Villanova,Big East,Guard,34.0,30.191721132897605,34.2,5.8,12.1,0.48100000000000004,4.0,7.1,0.56,1.9,5.0,0.368,3.6,4.8,0.742,1.7029752066115702,4.258016528925619,5.0,3.8,1.8,0.4,2.7,2.5,17.1,9.45,4.0,196.0,83.0,0.0
544,James Southerland\southja01,Syracuse,Big East,Forward,34.0,11.0,29.5,4.7,10.5,0.45,2.3,4.3,0.524,2.5,6.2,0.39799999999999996,1.3,1.7,0.789,1.3,3.9,5.2,1.1,1.4,0.8,1.1,2.3,13.3,8.57,4.0,203.0,97.0,0.0
545,Trajan Langdon\langdtr01,Duke,ACC,Guard,36.0,30.191721132897605,31.0,5.3,11.5,0.462,2.2,4.4,0.49700000000000005,3.1,7.1,0.441,3.6,4.2,0.8420000000000001,1.7029752066115702,4.258016528925619,3.4,1.9,1.4,0.1,1.8,2.3,17.3,10.13,4.0,190.0,89.0,0.0
546,Gordon Hayward\haywago01,Butler,Horizon,Forward,37.0,37.0,33.5,4.7,10.1,0.46399999999999997,3.4,5.8,0.5920000000000001,1.3,4.3,0.294,4.8,5.8,0.8290000000000001,1.9,6.3,8.2,1.7,1.1,0.8,2.3,2.1,15.5,5.08,2.0,203.0,93.0,0.0
547,Tony Wroten\wroteto01,Washington,Pac-12,Guard,35.0,27.0,30.3,5.7,12.8,0.44299999999999995,5.4,11.2,0.483,0.3,1.6,0.161,4.4,7.5,0.583,2.3,2.7,5.0,3.7,1.9,0.4,3.8,2.7,16.0,5.27,1.0,196.0,92.0,0.0
548,Jordan Hill\hilljo01,Arizona,Pac-10,Forward,34.0,34.0,35.7,7.4,13.8,0.537,7.4,13.8,0.537,0.0,0.0,0.34321338634857523,3.4,5.3,0.654,4.2,6.8,11.0,1.5,0.9,1.7,2.9,3.0,18.3,8.8,3.0,208.0,106.0,0.0
549,Rajon Rondo\rondora01,Kentucky,SEC,Guard,34.0,28.0,31.0,4.3,9.0,0.48200000000000004,3.8,7.0,0.54,0.5,1.9,0.273,2.0,3.5,0.5710000000000001,1.1,5.1,6.1,4.9,2.0,0.1,2.3,2.1,11.2,8.88,2.0,185.0,77.0,0.0
550,Alec Burks\burksal01,Colorado,Big 12,Guard,38.0,37.0,31.4,6.6,14.1,0.469,5.9,11.6,0.508,0.7,2.5,0.292,6.6,7.9,0.825,2.4,4.1,6.5,2.9,1.1,0.3,2.6,2.3,20.5,5.61,2.0,198.0,88.0,0.0
551,Jake Voskuhl\voskuja01,UConn,Big East,Center,34.0,30.191721132897605,22.9,3.2,5.6,0.5710000000000001,3.2,5.6,0.5710000000000001,0.0,0.0,0.34321338634857523,2.1,3.1,0.6829999999999999,1.7029752066115702,4.258016528925619,6.4,1.1,0.5,1.4,1.8,2.7,8.5,7.58,4.0,211.0,111.0,0.0
552,Tyler Honeycutt\honeyty01,UCLA,Pac-10,Forward,33.0,33.0,35.0,4.4,10.8,0.406,2.7,6.2,0.43799999999999994,1.7,4.6,0.36200000000000004,2.4,3.2,0.736,1.5,5.7,7.2,2.8,0.9,2.0,3.0,1.6,12.8,7.93,2.0,206.0,81.0,0.0
553,Tyronn Lue\luety01,Nebraska,Big 12,Guard,32.0,30.191721132897605,30.8976088289393,7.5,17.1,0.439,5.1,10.6,0.479,2.4,6.5,0.373,3.8,4.5,0.828,1.7029752066115702,4.258016528925619,4.3,4.8,2.0,0.1,2.2771144278606963,2.327363184079602,21.2,5.63,3.0,183.0,79.0,0.0
554,Grant Jerrett\jerregr01,Arizona,Pac-12,Forward,34.0,2.0,17.8,1.9,4.5,0.409,0.9,2.2,0.413,0.9,2.3,0.405,0.5,0.6,0.818,1.1,2.5,3.6,0.5,0.5,1.0,0.6,1.3,5.2,7.47,1.0,208.0,106.0,0.0
555,Brandon Roy\roybr01,Washington,Pac-10,Guard,33.0,33.0,31.7,6.9,13.6,0.508,5.7,10.7,0.537,1.2,2.9,0.402,5.2,6.4,0.81,2.1,3.5,5.6,4.1,1.4,0.8,2.3,2.5,20.2,5.96,4.0,198.0,97.0,0.0
556,Todd Fuller\fulleto02,NC State,ACC,Center,31.0,31.0,33.7,7.3,14.4,0.506,6.7,13.0,0.52,0.5,1.4,0.37200000000000005,5.9,7.4,0.799,1.7029752066115702,4.258016528925619,9.9,1.3,0.3,1.8,2.3,1.5,20.9,7.98,4.0,211.0,115.0,0.0
557,Renaldo Major\majorre01,Fresno State,WAC,Guard,13.0,7.0,26.7,3.6,8.8,0.41200000000000003,2.8,6.5,0.435,0.8,2.2,0.345,2.7,3.5,0.778,0.8,2.6,3.5,1.1,0.7,0.2,1.8,1.8,10.7,5.11,2.0,201.0,90.0,0.0
558,Jamaal Magloire\magloja01,Kentucky,SEC,Center,33.0,30.191721132897605,29.6,4.5,9.0,0.5,4.5,9.0,0.5,0.0,0.0,0.34321338634857523,4.2,6.2,0.685,1.7029752066115702,4.258016528925619,9.1,0.5,0.5,1.7,2.9,2.8,13.2,12.71,4.0,211.0,117.0,0.0
559,Jaylen Brown\brownja02,California,Pac-12,Forward,34.0,34.0,27.6,4.8,11.1,0.431,3.9,8.1,0.48200000000000004,0.9,3.0,0.294,4.2,6.4,0.654,1.1,4.3,5.4,2.0,0.8,0.6,3.1,3.2,14.6,7.87,1.0,201.0,102.0,0.0
560,Travis Knight\knightr01,UConn,Big East,Center,34.0,33.0,25.1,3.7,7.1,0.521,3.7,7.1,0.521,0.0,0.0,0.34321338634857523,1.7,2.5,0.6940000000000001,1.7029752066115702,4.258016528925619,9.3,2.1,0.7,2.0,2.3,2.4,9.1,8.19,4.0,213.0,106.0,0.0
561,DeMarcus Cousins\couside01,Kentucky,SEC,Forward,38.0,37.0,23.5,5.4,9.7,0.5579999999999999,5.4,9.6,0.565,0.0,0.2,0.16699999999999998,4.3,7.1,0.604,4.1,5.8,9.8,1.0,1.0,1.8,2.1,3.2,15.1,6.82,1.0,211.0,122.0,0.0
562,Dan Langhi\langhda01,Vanderbilt,SEC,Forward,30.0,30.191721132897605,34.4,7.4,15.5,0.47700000000000004,5.5,10.7,0.511,1.9,4.8,0.40299999999999997,5.4,6.2,0.871,1.7029752066115702,4.258016528925619,6.0,0.8,0.4,0.3,1.8,1.9,22.1,7.54,4.0,211.0,99.0,0.0
563,Kevin Jones\joneske01,Bradley,MVC,Guard,8.0,0.0,1.1,0.0,0.1,0.0,0.0,0.0,0.5242610250297974,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.55,2.0,185.0,88.0,0.0
564,Elijah Millsap\millsel01,Alabama-Birmingham,CUSA,Guard,34.0,34.0,33.1,5.4,12.3,0.435,4.8,10.0,0.48100000000000004,0.6,2.3,0.24100000000000002,4.8,6.9,0.695,2.7,6.8,9.5,1.8,1.6,0.3,3.5,3.3,16.1,2.9,3.0,198.0,95.0,1.0
565,Steve Nash*\nashst01,Santa Clara,WCC,Guard,29.0,30.191721132897605,33.8,5.7,13.1,0.43,3.5,6.8,0.51,2.2,6.3,0.344,3.5,3.9,0.894,1.7029752066115702,4.258016528925619,3.6,6.0,1.3,0.0,3.6,1.5,17.0,4.09,4.0,190.0,88.0,0.0
566,Grayson Allen\allengr01,Duke,ACC,Guard,37.0,37.0,35.6,4.9,11.7,0.418,2.1,4.2,0.503,2.8,7.5,0.37,2.9,3.4,0.85,0.5,2.8,3.3,4.6,1.7,0.1,2.1,2.1,15.5,9.71,4.0,193.0,88.0,0.0
567,Kirk Snyder\snydeki01,Nevada,WAC,Guard,34.0,33.0,31.7,6.1,14.3,0.431,4.6,9.7,0.47,1.6,4.6,0.348,4.9,6.7,0.731,1.9,3.8,5.7,3.4,1.0,0.6,3.5,2.1,18.8,5.82,3.0,198.0,102.0,0.0
568,JaVale McGee\mcgeeja01,Nevada,WAC,Forward,33.0,31.0,27.3,5.7,10.8,0.529,5.3,9.5,0.556,0.4,1.3,0.33299999999999996,2.2,4.3,0.525,2.5,4.8,7.3,0.6,0.8,2.8,2.4,2.5,14.1,-0.11,2.0,213.0,107.0,0.0
569,Nick Johnson\johnsni01,Arizona,Pac-12,Guard,38.0,38.0,33.1,5.4,12.5,0.43200000000000005,3.8,8.0,0.469,1.6,4.4,0.36700000000000005,3.8,4.9,0.7809999999999999,0.8,3.2,4.1,2.8,1.1,0.7,1.7,2.0,16.3,9.04,3.0,190.0,90.0,0.0
570,Melvin Ely\elyme01,Fresno State,WAC,Center,28.0,28.0,35.7,8.8,15.6,0.563,8.8,15.6,0.564,0.0,0.0,0.0,5.8,7.8,0.735,3.2,5.9,9.1,1.8,0.7,3.1,2.6,2.4,23.3,5.2,4.0,208.0,117.0,0.0
571,John Salmons\salmojo01,Miami (FL),Big East,Guard,32.0,32.0,33.7,4.3,9.3,0.461,3.6,7.1,0.509,0.7,2.2,0.31,3.8,4.6,0.8420000000000001,1.8,4.1,6.0,6.1,1.8,0.6,3.7,2.3,13.1,5.52,4.0,201.0,95.0,0.0
572,Allonzo Trier\trieral01,Arizona,Pac-12,Guard,33.0,33.0,34.1,5.6,11.2,0.5,3.5,5.6,0.62,2.1,5.6,0.38,4.8,5.6,0.865,0.3,2.7,3.0,3.2,0.6,0.3,2.1,1.7,18.1,6.84,3.0,193.0,86.0,0.0
573,P.J. Tucker\tuckepj01,Texas,Big 12,Forward,37.0,37.0,34.5,6.1,11.8,0.515,6.0,11.7,0.514,0.1,0.1,0.667,3.8,5.1,0.747,2.8,6.7,9.5,2.9,1.8,0.4,3.1,2.8,16.1,6.99,3.0,196.0,102.0,0.0
574,Torraye Braggs\braggto01,Xavier,A-10,Center,30.0,30.191721132897605,30.8976088289393,4.4,8.1,0.541,4.4,8.1,0.541,0.0,0.0,0.34321338634857523,4.2,5.7,0.731,1.7029752066115702,4.258016528925619,8.2,2.4,1.4,0.4,2.2771144278606963,2.327363184079602,13.0,4.76,2.0,203.0,111.0,0.0
575,Earl Barron\barroea01,Memphis,CUSA,Center,26.0,15.0,21.3,2.5,6.4,0.392,2.5,6.0,0.41,0.0,0.4,0.1,2.8,3.5,0.813,2.3,3.2,5.5,0.8,0.3,1.0,1.1,3.3,7.9,5.27,4.0,213.0,111.0,0.0
576,Jeremy Evans\evansje01,Western Kentucky,Sun Belt,Forward,34.0,34.0,26.5,4.0,6.2,0.649,3.9,5.9,0.6729999999999999,0.1,0.4,0.25,1.9,2.7,0.688,3.0,3.9,6.9,0.7,0.8,1.8,1.1,2.9,10.0,-2.18,4.0,206.0,88.0,0.0
577,Matt Geiger\geigema01,Georgia Tech,ACC,Center,35.0,35.0,27.2,4.7,7.7,0.611,4.7,7.7,0.616,0.0,0.1,0.0,2.4,3.4,0.706,1.7029752066115702,4.258016528925619,7.3,1.1,0.7,1.9,1.9,2.9,11.8,10.62,4.0,213.0,110.0,1.0
578,Kevin Love\loveke01,UCLA,Pac-10,Center,39.0,38.0,29.6,5.8,10.4,0.5589999999999999,5.1,8.3,0.611,0.7,2.1,0.354,5.1,6.6,0.767,3.6,7.0,10.6,1.9,0.7,1.4,2.0,1.9,17.5,7.71,1.0,208.0,117.0,0.0
579,Keon Clark\clarkke01,UNLV,WAC,Center,10.0,30.191721132897605,30.8976088289393,5.7,10.4,0.5479999999999999,5.3,9.6,0.552,0.4,0.8,0.5,3.0,4.5,0.667,1.7029752066115702,4.258016528925619,3.0,1.9,0.2,2.6,2.2771144278606963,2.327363184079602,14.8,5.31,2.0,211.0,99.0,0.0
580,Samuel Dalembert\dalemsa01,Seton Hall,Big East,Center,29.0,27.0,21.4,3.4,6.1,0.565,3.4,6.1,0.565,0.0,0.0,0.34321338634857523,1.4,2.5,0.556,1.7,4.0,5.7,0.3,0.5,2.1,1.9,3.3,8.3,6.03,2.0,211.0,113.0,0.0
581,Darius Miller\milleda01,Kentucky,SEC,Guard,40.0,11.0,26.1,3.6,7.6,0.474,2.2,3.8,0.569,1.4,3.7,0.376,1.4,1.7,0.797,0.9,1.9,2.8,2.1,0.8,0.3,1.5,2.2,9.9,7.93,4.0,203.0,102.0,0.0
582,Rodney Stuckey\stuckro01,Eastern Washington,Big Sky,Guard,29.0,29.0,33.3,7.8,17.3,0.45299999999999996,6.3,11.7,0.541,1.5,5.6,0.267,7.4,8.8,0.846,1.2,3.4,4.7,5.5,2.4,0.3,3.4,2.3,24.6,-2.94,2.0,196.0,92.0,0.0
583,Angel Delgado\delgaan01,Seton Hall,Big East,Center-Forward,34.0,34.0,30.9,5.5,10.9,0.505,5.5,10.8,0.508,0.0,0.1,0.0,2.6,4.3,0.612,4.0,7.8,11.8,2.8,0.8,0.7,2.5,2.3,13.6,10.11,4.0,206.0,104.0,0.0
584,David Noel\noelda01,UNC,ACC,Guard,31.0,31.0,33.7,5.1,9.6,0.532,3.8,6.6,0.58,1.3,3.0,0.424,1.5,2.3,0.625,2.5,4.4,6.8,3.5,1.1,0.7,3.1,2.7,12.9,7.77,4.0,198.0,104.0,0.0
585,Billy Owens\owensbi01,Syracuse,Big East,Forward,32.0,32.0,38.0,8.8,17.3,0.509,8.1,15.5,0.522,0.7,1.8,0.397,4.9,7.3,0.674,1.7029752066115702,4.258016528925619,11.6,3.5,2.4,1.2,3.5,2.7,23.3,8.29,3.0,203.0,99.0,0.0
586,Tony Massenburg\masseto01,Maryland,ACC,Forward,31.0,30.0,31.4,6.6,13.2,0.505,6.6,13.1,0.507,0.0,0.1,0.0,4.7,6.5,0.721,1.7029752066115702,4.258016528925619,10.1,0.6,0.9,1.2,2.1,3.0,18.0,6.1,4.0,206.0,99.0,0.0
587,Will Blalock\blalowi01,Iowa State,Big 12,Guard,30.0,30.0,35.7,5.9,13.2,0.447,4.3,9.3,0.46799999999999997,1.6,3.9,0.39799999999999996,2.0,3.0,0.659,0.8,2.5,3.3,6.1,2.2,0.1,3.0,1.8,15.4,7.3,3.0,183.0,92.0,0.0
588,Michael Ruffin\ruffimi01,Tulsa,WAC,Forward,33.0,30.191721132897605,32.2,3.5,6.7,0.527,3.5,6.6,0.537,0.0,0.1,0.0,4.5,7.5,0.603,1.7029752066115702,4.258016528925619,10.4,1.4,1.8,2.6,2.7,3.0,11.6,4.45,4.0,206.0,111.0,0.0
589,Duncan Robinson\robindu01,Michigan,Big Ten,Guard-Forward,41.0,19.0,25.8,3.0,6.8,0.44,1.1,1.8,0.595,1.9,5.0,0.384,1.4,1.6,0.8909999999999999,0.5,2.0,2.4,1.1,0.7,0.4,0.6,2.4,9.2,9.41,3.0,203.0,86.0,0.0
590,Sam Cassell\cassesa01,Florida State,ACC,Guard,35.0,35.0,37.1,6.7,13.3,0.502,5.3,9.6,0.5489999999999999,1.4,3.7,0.382,3.5,4.6,0.759,1.7029752066115702,4.258016528925619,4.3,4.9,2.8,0.3,2.8,3.1,18.3,11.44,2.0,190.0,83.0,0.0
591,Rasual Butler\butlera01,La Salle,A-10,Forward,32.0,31.0,39.1,7.3,16.8,0.434,5.5,11.8,0.46399999999999997,1.8,4.9,0.361,4.6,5.4,0.855,2.3,6.5,8.8,1.4,1.3,1.3,2.6,1.7,20.9,2.64,4.0,201.0,92.0,0.0
592,Sean Elliott\elliose01,Arizona,Pac-10,Forward,33.0,33.0,34.1,7.2,15.0,0.48,5.2,10.4,0.499,2.0,4.6,0.43700000000000006,5.9,7.0,0.841,1.7029752066115702,4.258016528925619,7.2,4.1,1.0,0.3,3.1,1.6,22.3,10.26,4.0,203.0,92.0,0.0
593,Geno Carlisle\carlige01,California,Pac-10,Guard,33.0,30.191721132897605,33.7,5.2,13.7,0.37799999999999995,3.9,9.6,0.409,1.2,4.1,0.306,4.3,5.6,0.773,1.7029752066115702,4.258016528925619,2.5,3.9,0.8,0.2,2.4,1.3,15.9,7.85,4.0,190.0,81.0,1.0
594,Kareem Rush\rushka01,Missouri,Big 12,Forward,36.0,35.0,31.9,6.9,16.3,0.426,3.8,8.6,0.444,3.1,7.6,0.405,2.9,3.7,0.769,1.3,3.9,5.2,2.5,1.1,0.6,2.9,2.1,19.8,6.81,3.0,198.0,97.0,0.0
595,Damone Brown\brownda02,Syracuse,Big East,Forward,34.0,34.0,36.5,6.3,12.9,0.49200000000000005,6.2,12.4,0.499,0.1,0.4,0.28600000000000003,3.7,4.6,0.7909999999999999,3.2,5.6,8.8,1.6,1.7,1.4,2.0,2.7,16.4,5.82,4.0,206.0,90.0,0.0
596,Chris Richard\richach01,Florida,SEC,Center,40.0,4.0,18.4,2.5,3.6,0.69,2.5,3.6,0.69,0.0,0.0,0.34321338634857523,1.3,2.1,0.627,1.6,2.1,3.7,0.4,0.3,0.3,1.2,2.3,6.2,7.33,4.0,206.0,122.0,0.0
597,Domantas Sabonis\sabondo01,Gonzaga,WCC,Forward,36.0,31.0,31.9,6.6,10.9,0.611,6.5,10.5,0.621,0.1,0.4,0.35700000000000004,4.2,5.4,0.769,3.1,8.8,11.8,1.8,0.6,0.9,2.6,3.2,17.6,4.23,2.0,208.0,104.0,0.0
598,Shavlik Randolph\randosh01,Duke,ACC,Forward,29.0,20.0,18.9,1.6,4.0,0.39299999999999996,1.5,3.6,0.413,0.1,0.4,0.231,1.1,2.1,0.5329999999999999,1.9,2.4,4.3,0.9,1.0,1.5,1.0,3.1,4.4,10.04,3.0,208.0,108.0,0.0
599,Corie Blount\blounco01,Cincinnati,GMWC,Forward,21.0,17.0,28.0,5.0,9.0,0.55,5.0,9.0,0.55,0.0,0.0,0.34321338634857523,1.4,2.5,0.5660000000000001,1.7029752066115702,4.258016528925619,8.1,2.2,1.8,1.6,2.6,3.3,11.3,6.62,2.0,206.0,108.0,0.0
600,Trey Gilder\gildetr01,Northwestern State,Southland,Forward,33.0,32.0,26.9,5.7,11.9,0.48,5.2,9.8,0.531,0.5,2.1,0.243,4.5,5.8,0.7659999999999999,2.3,3.9,6.2,1.9,1.2,0.7,2.7,2.1,16.4,-2.7,3.0,206.0,86.0,1.0
601,Malik Monk\monkma01,Kentucky,SEC,Guard,38.0,37.0,32.1,6.6,14.7,0.45,3.9,7.8,0.49700000000000005,2.7,6.9,0.397,3.9,4.7,0.8220000000000001,0.3,2.2,2.5,2.3,0.9,0.5,2.0,1.9,19.8,10.49,1.0,190.0,90.0,0.0
602,Bryon Russell\russebr01,Long Beach State,Big West,Forward,32.0,30.191721132897605,31.4,4.8,8.9,0.537,4.4,7.8,0.5660000000000001,0.3,1.1,0.324,3.3,4.5,0.727,1.7029752066115702,4.258016528925619,6.7,2.1,1.7,0.4,2.0,3.0,13.2,2.38,3.0,201.0,102.0,0.0
603,London Perrantes\perralo01,Virginia,ACC,Guard,34.0,34.0,32.1,4.3,10.4,0.414,2.4,5.3,0.45299999999999996,1.9,5.1,0.374,2.2,2.7,0.813,0.3,2.7,3.0,3.8,0.7,0.1,1.7,1.0,12.7,10.93,4.0,188.0,85.0,0.0
604,Aaron Holiday\holidaa01,UCLA,Pac-12,Guard,33.0,33.0,37.7,6.4,13.9,0.461,3.8,7.7,0.486,2.7,6.2,0.429,4.8,5.8,0.828,0.5,3.2,3.7,5.8,1.3,0.2,3.8,2.6,20.3,6.86,3.0,185.0,83.0,0.0
605,Glenn Robinson\robingl02,Purdue,Big Ten,Forward,34.0,34.0,34.3,10.8,22.4,0.483,8.5,16.3,0.522,2.3,6.1,0.38,6.3,7.9,0.7959999999999999,1.7029752066115702,4.258016528925619,10.1,1.9,1.6,0.9,4.1,2.6,30.3,9.9,2.0,201.0,102.0,0.0
606,Marvin Williams\willima02,UNC,ACC,Forward,36.0,0.0,22.2,3.5,6.9,0.506,2.9,5.6,0.522,0.5,1.2,0.43200000000000005,3.8,4.5,0.847,1.8,4.8,6.6,0.7,1.1,0.5,1.6,2.6,11.3,10.66,1.0,206.0,104.0,0.0
607,Troy Murphy\murphtr01,Notre Dame,Big East,Forward,30.0,29.0,36.3,7.4,15.8,0.47100000000000003,6.4,12.9,0.499,1.0,2.9,0.349,5.9,7.7,0.7659999999999999,3.1,6.1,9.2,2.1,0.9,1.7,3.0,3.2,21.8,5.68,3.0,211.0,111.0,0.0
608,Draymond Green\greendr01,Michigan State,Big Ten,Forward,37.0,36.0,33.2,5.7,12.8,0.449,4.3,9.1,0.473,1.4,3.6,0.38799999999999996,3.4,4.7,0.723,2.1,8.5,10.6,3.8,1.5,0.9,3.0,2.8,16.2,9.81,4.0,201.0,104.0,0.0
609,Darrun Hilliard\hillida01,Villanova,Big East,Guard,35.0,35.0,28.8,4.9,11.0,0.44,2.6,5.2,0.5,2.3,5.8,0.387,2.3,2.9,0.7959999999999999,0.5,2.7,3.1,2.1,1.8,0.3,1.2,2.2,14.3,7.55,4.0,198.0,97.0,0.0
610,Kerry Kittles\kittlke01,Villanova,Big East,Guard,30.0,29.0,35.3,7.2,15.8,0.455,4.6,9.4,0.489,2.6,6.4,0.40399999999999997,3.4,4.8,0.71,1.7029752066115702,4.258016528925619,7.1,3.5,2.4,0.4,1.8,1.5,20.4,11.46,4.0,196.0,81.0,0.0
611,Eddie Jones\jonesed02,Temple,A-10,Forward,31.0,30.191721132897605,38.2,7.5,15.8,0.47,6.0,11.7,0.512,1.5,4.1,0.35200000000000004,2.8,4.3,0.662,1.7029752066115702,4.258016528925619,6.8,1.9,2.3,1.5,1.7,2.2,19.2,8.34,3.0,198.0,86.0,0.0
612,Jason Kapono\kaponja01,UCLA,Pac-10,Forward,29.0,29.0,33.4,5.9,12.9,0.457,3.7,7.3,0.502,2.2,5.6,0.39799999999999996,2.8,3.2,0.88,1.8,3.4,5.2,2.0,0.6,0.0,2.1,2.2,16.8,9.74,4.0,203.0,96.0,0.0
613,Larry Owens\owensla01,Oral Roberts,Mid-Cont,Forward,33.0,33.0,31.9,4.7,8.8,0.54,4.1,7.1,0.581,0.6,1.7,0.364,2.4,3.7,0.65,3.0,4.9,7.9,3.2,1.5,1.3,2.7,3.0,12.5,-2.35,2.0,201.0,95.0,0.0
614,Iman Shumpert\shumpim01,Georgia Tech,ACC,Guard,31.0,31.0,32.0,5.7,14.1,0.406,4.4,9.2,0.474,1.4,4.9,0.278,4.5,5.6,0.8059999999999999,1.7,4.2,5.9,3.5,2.7,0.2,2.3,2.8,17.3,5.68,3.0,196.0,96.0,0.0
615,Gary Clark\clarkga01,Wake Forest,ACC,Guard,32.0,26.0,26.7,3.8,7.3,0.515,2.2,4.4,0.489,1.6,2.9,0.5529999999999999,1.7,2.1,0.833,0.4,1.8,2.2,1.6,0.9,0.2,1.7,2.3,10.9,5.51,4.0,193.0,90.0,0.0
616,Josh Boone\boonejo01,UConn,Big East,Center,34.0,32.0,27.1,4.0,7.1,0.564,4.0,7.1,0.564,0.0,0.0,0.34321338634857523,2.2,4.1,0.547,3.1,3.9,7.0,0.6,0.4,2.0,1.2,2.1,10.3,6.57,3.0,208.0,107.0,0.0
617,Aaron Gray\grayaa01,Pitt,Big East,Center,36.0,35.0,28.2,5.7,10.0,0.565,5.7,10.0,0.565,0.0,0.0,0.34321338634857523,2.5,4.6,0.5479999999999999,3.3,6.1,9.5,1.7,0.4,1.7,1.5,2.5,13.9,8.53,4.0,213.0,122.0,0.0
618,Quincy Lewis\lewisqu01,Minnesota,Big Ten,Forward,27.0,30.191721132897605,33.8,8.4,18.3,0.457,6.4,13.4,0.478,2.0,4.9,0.39799999999999996,4.4,5.5,0.8109999999999999,1.7029752066115702,4.258016528925619,5.9,1.4,1.9,0.6,2.1,2.9,23.1,9.93,4.0,201.0,97.0,0.0
619,Zhaire Smith\smithzh01,Texas Tech,Big 12,Guard,37.0,21.0,28.4,4.2,7.5,0.556,3.7,6.4,0.574,0.5,1.1,0.45,2.5,3.4,0.7170000000000001,2.2,2.8,5.0,1.8,1.1,1.1,1.1,1.8,11.3,9.6,1.0,196.0,88.0,0.0
620,John Edwards\edwarjo01,Kent State,MAC,Center,30.0,31.0,25.8,5.2,9.9,0.529,5.2,9.9,0.529,0.0,0.0,0.34321338634857523,2.7,4.0,0.675,2.2,4.4,6.6,0.4,0.4,2.7,2.1,3.2,13.2,0.79,4.0,213.0,124.0,0.0
