playerName,Season,School,Conf,position,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,spacer1,SOS,yearsInCollege,heightInCm,weightInKg,transferredSchools
Jeremy Lin\linje01,2009-10,Harvard,Ivy,Guard,29,29,32.2,5.1,9.9,0.519,4.1,6.9,0.598,1,3,0.341,5.1,6.8,0.755,0.8,3.6,4.4,4.5,2.4,1.1,3.1,2.9,16.4,,-3.91,4,188,90,0
Raja Bell\bellra01,1998-99,Florida International,Sun Belt,Forward,29,,34.9,5.8,12.6,0.456,4.1,7.9,0.522,1.7,4.8,0.348,3.5,4.7,0.745,,,4.3,2.7,1.3,0.2,2.6,1,16.7,,0.92,4,196,92,1
Steven Smith\smithst03,2005-06,La Salle,A-10,Forward,28,27,36,7.4,15.3,0.486,6.5,12.5,0.519,0.9,2.8,0.338,3.9,5,0.773,2.1,5.8,7.9,2.5,1.1,0.8,3.6,2.6,19.7,,0.25,4,203,106,0
Jerome Moiso\moisoje01,1999-00,UCLA,Pac-10,Forward,33,,29.5,5.2,10.3,0.501,5.1,10.1,0.508,0,0.2,0.167,2.6,4.3,0.613,,,7.6,1.2,1.1,1.7,2.7,2.8,13,,10.11,2,208,106,0
Alonzo Mourning*\mournal01,1991-92,Georgetown,Big East,Center,32,,32.8,6.4,10.7,0.595,6.3,10.6,0.599,0,0.1,0.25,8.5,11.2,0.758,,,10.7,1.7,0.6,5,2.6,3.6,21.3,,6.13,4,208,108,0
Kendall Gill\gillke01,1989-90,Illinois,Big Ten,Guard,29,29,34.5,7.3,14.6,0.5,6.5,12.3,0.528,0.8,2.3,0.348,4.7,6,0.777,,,4.9,3.3,2.2,0.6,2.5,2.3,20,,9.89,4,196,88,0
Allan Ray\rayal01,2005-06,Villanova,Big East,Guard,32,32,32.1,5.8,14.9,0.389,2.5,5.9,0.416,3.3,9,0.372,3.5,3.9,0.889,0.6,3,3.6,1.8,1.2,0.1,1.8,2.4,18.5,,9.23,4,188,86,0
A.J. Hammons\hammoaj01,2015-16,Purdue,Big Ten,Center,33,20,24.6,6,10.2,0.592,5.8,9.8,0.594,0.2,0.3,0.545,2.7,3.8,0.709,2.3,5.8,8.2,1.1,0.3,2.5,2,2.4,15,,7.46,4,213,118,0
Jason Williams\willija02,1997-98,Florida,SEC,Guard,20,,,5.6,12.7,0.441,2.9,6,0.483,2.7,6.7,0.403,3.2,3.8,0.84,,,3,6.7,2.7,0.2,,,17.1,,6.42,2,185,86,1
Vince Hunter\huntevi01,2014-15,UTEP,CUSA,Forward,33,30,28.5,5.5,10.5,0.526,5.4,10.2,0.53,0.1,0.3,0.4,3.8,6.3,0.599,2.7,6.6,9.2,1.7,1.2,1,2.8,3,14.9,,-0.51,2,203,92,0
Cuttino Mobley\moblecu01,1997-98,Rhode Island,A-10,Guard,34,,,5.7,11.8,0.48,3.6,6.9,0.525,2,4.9,0.416,3.9,4.5,0.856,,,4.3,2.6,1.6,0.5,,,17.2,,6.43,4,193,86,0
John Amaechi\amaecjo01,1994-95,Penn State,Big Ten,Center,32,,34.6,5.3,9.4,0.56,5.2,9.2,0.565,0.1,0.2,0.333,5.5,8.1,0.677,,,9.9,1.7,0.7,2.1,3.1,2.1,16.1,,5.01,4,208,122,1
Malik Hairston\hairsma01,2007-08,Oregon,Pac-10,Guard,31,31,31.5,5.7,10.8,0.525,4,6.9,0.577,1.7,3.9,0.433,3.3,4.5,0.732,1.5,3.4,4.8,2.1,0.6,0.8,1.8,2.9,16.3,,7.65,4,198,99,0
Ben Moore\moorebe01,2016-17,SMU,AAC,Forward,35,35,32.3,4.5,8.1,0.56,4.5,8,0.566,0,0.1,0.2,2.3,3.7,0.625,2.6,5.2,7.8,2.4,0.9,1.1,1.6,2.7,11.4,,4.45,4,203,92,0
D.J. Augustin\augusdj01,2007-08,Texas,Big 12,Guard,38,38,37.3,6.4,14.5,0.439,4.4,9.4,0.471,1.9,5.1,0.381,4.6,5.8,0.783,0.5,2.4,2.9,5.8,1.2,0,2.8,1.6,19.2,,8.59,2,183,81,0
Vin Baker\bakervi01,1992-93,Hartford,NAC,Forward,28,,36.4,10.9,22.8,0.477,9.8,18.6,0.525,1.1,4.3,0.269,5.4,8.6,0.625,,,10.7,1.9,1.4,2.6,2.9,2.8,28.3,,-6.08,4,211,105,0
Jonah Bolden\boldejo01,2015-16,UCLA,Pac-12,Forward,31,11,21.7,1.6,4,0.415,1.4,2.8,0.483,0.3,1.2,0.25,1.1,1.5,0.733,1.2,3.7,4.8,1.1,0.7,0.9,0.8,2.1,4.6,,9.69,1,208,97,0
Frank Williams\willifr02,2001-02,Illinois,Big Ten,Guard,35,34,32.4,5,12.7,0.393,3.4,8.1,0.423,1.5,4.5,0.34,4.7,5.8,0.808,0.9,3.7,4.7,4.4,2,0.3,2.7,2.1,16.2,,9.94,3,190,96,0
Billy Thomas\thomabi01,1997-98,Kansas,Big 12,Guard,36,34,26.7,5,10.8,0.468,2.1,3.5,0.608,2.9,7.3,0.401,0.6,0.9,0.688,,,3,2.8,1.7,0.1,1.3,1.1,13.6,,6.54,4,193,94,0
Andre Drummond\drumman01,2011-12,UConn,Big East,Center,34,30,28.4,4.6,8.6,0.538,4.6,8.5,0.541,0,0.1,0,0.8,2.6,0.295,3.4,4.2,7.6,0.4,0.8,2.7,1.5,2.2,10,,8.07,1,208,122,0
Nick Calathes\calatni01,2008-09,Florida,SEC,Guard,36,35,33.3,5.7,11.8,0.482,3.7,6.6,0.555,2,5.2,0.39,3.8,5.3,0.707,0.9,4.5,5.3,6.4,1.9,0.2,3.3,1.9,17.2,,3.88,2,198,87,0
Mohamed Bamba\bambamo01,2017-18,Texas,Big 12,Forward,30,29,30.2,4.9,9,0.541,4.4,7.3,0.603,0.5,1.7,0.275,2.7,4,0.681,3.2,7.3,10.5,0.5,0.8,3.7,1.5,2.5,12.9,,10.67,1,211,102,0
Jared Cunningham\cunnija01,2009-10,Cleveland State,Horizon,Forward,33,12,14.8,1.8,4.9,0.377,1.1,2.6,0.419,0.8,2.3,0.329,0.7,1,0.75,0.7,1.9,2.6,0.4,0.4,0.4,0.7,2.1,5.2,,2.12,1,206,106,0
Kentavious Caldwell-Pope\caldwke01,2012-13,Georgia,SEC,Guard,32,30,33.9,5.8,13.4,0.433,3.2,6.4,0.498,2.6,7,0.373,4.2,5.3,0.799,1.2,5.9,7.1,1.8,2,0.5,2,2.2,18.5,,6.09,2,196,92,0
Isaiah Taylor\taylois01,2015-16,Texas,Big 12,Guard,33,33,30.9,4.8,11.5,0.42,4.2,9.6,0.44,0.6,1.8,0.311,4.8,5.9,0.811,0.4,2.4,2.8,5,0.9,0.2,1.8,2.7,15,,11.71,3,185,77,0
Nate Huffman\huffmna01,1996-97,Central Michigan,MAC,Center,26,,29.6,5.8,10,0.579,5,8.2,0.612,0.8,1.8,0.426,4.8,6.5,0.734,,,11,1.8,1.1,1.8,,,17.2,,-0.01,2,216,111,0
Tony Smith\smithto02,1989-90,Marquette,MW Coll,Guard,29,,39,8.3,16.7,0.495,7,13.7,0.513,1.2,3,0.414,6,7,0.856,,,4.7,5.8,1.8,0.6,3.9,2.8,23.8,,3.73,4,190,83,0
Jerome James\jamesje01,1997-98,Florida A&M,MEAC,Center,27,,,7.7,15.4,0.5,7.7,15.4,0.5,0,0,,4.4,8,0.553,,,10.4,1.1,0.6,4.6,,,19.9,,-11.83,3,213,136,0
Donyell Marshall\marshdo01,1993-94,UConn,Big East,Forward,34,34,34,9,17.6,0.512,7.8,13.8,0.568,1.2,3.9,0.311,5.9,7.8,0.752,,,8.9,1.6,1.3,3.3,2.9,2.1,25.1,,6.31,3,206,98,0
Adreian Payne\paynead01,2013-14,Michigan State,Big Ten,Center,31,28,28.1,5.7,11.4,0.503,4.3,8.1,0.536,1.4,3.4,0.423,3.5,4.5,0.79,1.5,5.7,7.3,1.3,0.5,0.9,2,2.6,16.4,,9.38,4,208,111,0
Mustafa Shakur\shakumu01,2006-07,Arizona,Pac-10,Guard,31,31,34.8,3.8,8.3,0.455,2.9,5.7,0.514,0.8,2.6,0.325,3.5,4.4,0.788,0.6,3.5,4,6.9,1.5,0.2,3.7,2.3,11.9,,10.76,4,190,86,0
Ekpe Udoh\udohek01,2009-10,Baylor,Big 12,Center,36,36,35.1,5.3,10.8,0.49,5.1,10.1,0.505,0.2,0.7,0.269,3.1,4.5,0.685,3.6,6.2,9.8,2.7,0.8,3.7,2.4,2.4,13.9,,8.03,3,208,108,1
Jason Collins\collija04,2000-01,Stanford,Pac-10,Center,34,34,26.3,4.9,8,0.62,4.6,7.2,0.637,0.4,0.8,0.462,4.3,5.4,0.784,2.7,5.1,7.8,1.5,0.8,1.3,1.6,2.3,14.5,,9.86,4,213,115,0
Reggie Jackson\jacksre01,2010-11,Boston College,ACC,Guard,34,32,34.1,6.4,12.8,0.503,4.4,7.8,0.556,2.1,5,0.42,3.2,4,0.796,1,3.3,4.3,4.5,1.1,0.5,2.4,1.7,18.2,,7.31,3,190,94,0
Sherman Douglas\douglsh01,1988-89,Syracuse,Big East,Guard,38,38,35.5,7.2,13.1,0.546,6.1,10.3,0.594,1,2.8,0.368,2.9,4.6,0.632,,,2.4,8.6,1.8,0,3.7,1.9,18.2,,9.22,4,183,81,0
Pat Burke\burkepa01,1996-97,Auburn,SEC,Center,31,25,25.6,4.1,8.7,0.474,4,7.9,0.508,0.1,0.8,0.154,2.6,4,0.645,,,7,0.7,0.9,1.1,2.8,2.5,11,,5.36,4,211,113,0
Travis Diener\dienetr01,2004-05,Marquette,CUSA,Guard,23,22,34,5.7,13.6,0.42,2.7,6.3,0.438,3,7.3,0.405,5.4,6.4,0.838,0.7,3.3,3.9,7,1.3,0,2.5,2,19.7,,4.73,4,185,79,0
Elden Campbell\campbel01,1989-90,Clemson,ACC,Forward,35,30,29.7,6.4,12.3,0.522,6.4,12.3,0.521,0,0,1,3.5,5.9,0.599,,,8,1.3,1.5,2.8,2.7,2.8,16.4,,6.37,4,211,97,0
Rodney Hood\hoodro01,2013-14,Duke,ACC,Forward,35,33,32.9,5.5,11.8,0.464,3.4,6.9,0.494,2,4.8,0.42,3.1,3.9,0.807,0.8,3.1,3.9,2.1,0.7,0.3,1.5,2.6,16.1,,8.48,2,203,97,1
Jabari Parker\parkeja01,2013-14,Duke,ACC,Forward,35,35,30.7,6.7,14.3,0.473,5.7,11.2,0.504,1.1,3,0.358,4.6,6.1,0.748,3,5.7,8.7,1.2,1.1,1.2,2.3,2.4,19.1,,8.48,1,203,106,0
Maurice Baker\bakerma01,2001-02,Oklahoma State,Big 12,Guard,29,23,30,4.6,10.8,0.426,3.1,6.7,0.462,1.5,4,0.368,2.2,2.7,0.844,2.2,3.2,5.4,3.3,1.3,0.2,2.8,2,12.9,,6.8,2,185,79,0
Brian Shaw\shawbr01,1987-88,UCSB,PCAA,Guard,30,30,35.8,5,10.8,0.466,4.2,8.3,0.5,0.9,2.5,0.351,2.4,3.2,0.74,,,8.7,6.1,1.6,0.3,3.2,2.5,13.3,,6.12,4,198,86,1
Kirk Penney\penneki01,2002-03,Wisconsin,Big Ten,Guard,32,32,35,5.7,12.8,0.446,3.8,7.8,0.486,1.9,5,0.385,2.8,3.8,0.752,0.6,5.4,6,3.1,0.8,0.2,2.5,1.7,16.2,,6.51,4,196,99,0
Jerome Dyson\dysonje01,2009-10,UConn,Big East,Guard,34,34,33.6,5.7,14.7,0.391,4.6,10.6,0.428,1.2,4,0.292,4.6,6.4,0.716,1,3.3,4.3,4.2,1.3,0.6,3.9,2.8,17.2,,9.15,4,190,86,0
Brandin Knight\knighbr02,2002-03,Pitt,Big East,Guard,33,33,32.9,3.7,10.1,0.367,2,4.5,0.442,1.7,5.6,0.308,2.1,3.6,0.575,0.6,2.9,3.5,6.3,2.1,0.4,3.1,2.3,11.2,,5.79,4,183,81,0
Dominic McGuire\mcguido01,2006-07,Fresno State,WAC,Guard,32,32,32.9,4.8,10.2,0.471,4.2,8.1,0.516,0.6,2.1,0.299,3.3,5.7,0.586,2.2,7.6,9.8,3.3,0.9,3.6,3.7,2.8,13.5,,-0.14,3,206,99,1
Rasheed Wallace\wallara01,1994-95,UNC,ACC,Forward,34,34,30.3,7,10.7,0.654,7,10.6,0.657,0,0.1,0.333,2.6,4.1,0.631,,,8.2,1,0.5,2.7,1.5,2.8,16.6,,13.01,2,208,102,0
Andrew Nicholson\nichoan01,2011-12,St. Bonaventure,A-10,Forward,32,32,30.1,6.9,12,0.571,6.2,10.4,0.593,0.7,1.7,0.434,4,5.2,0.776,2.6,5.8,8.4,1,0.7,2,2.5,2.8,18.5,,2.84,4,206,108,0
Darrun Hilliard\hillida01,2014-15,Villanova,Big East,Guard,35,35,28.8,4.9,11,0.44,2.6,5.2,0.5,2.3,5.8,0.387,2.3,2.9,0.796,0.5,2.7,3.1,2.1,1.8,0.3,1.2,2.2,14.3,,7.55,4,198,97,0
Curtis Borchardt\borchcu01,2001-02,Stanford,Pac-10,Center,29,29,30.9,5.9,10.2,0.576,5.5,9.3,0.593,0.4,0.9,0.407,4.8,7.1,0.67,3.8,7.7,11.4,2,0.6,2.9,2,2.8,16.9,,9.03,3,213,108,0
James Augustine\augusja01,2005-06,Illinois,Big Ten,Forward,33,33,32.7,5.3,8.5,0.624,5.2,8.4,0.625,0,0.1,0.5,3,4.6,0.651,3,6.1,9.1,1.8,1.4,0.7,2,2.5,13.6,,6.29,4,208,106,0
Stephen Curry\curryst01,2008-09,Davidson,Southern,Guard,34,34,33.7,9.2,20.2,0.454,5.4,10.3,0.519,3.8,9.9,0.387,6.5,7.4,0.876,0.6,3.8,4.4,5.6,2.5,0.2,3.7,2.4,28.6,,-3.33,3,190,83,0
Billy Owens\owensbi01,1990-91,Syracuse,Big East,Forward,32,32,38,8.8,17.3,0.509,8.1,15.5,0.522,0.7,1.8,0.397,4.9,7.3,0.674,,,11.6,3.5,2.4,1.2,3.5,2.7,23.3,,8.29,3,203,99,0
Thomas Bryant\bryanth01,2016-17,Indiana,Big Ten,Center,34,34,28.1,4.4,8.4,0.519,3.7,6.6,0.556,0.7,1.8,0.383,3.2,4.4,0.73,2.2,4.4,6.6,1.5,0.8,1.5,2.3,3.1,12.6,,8.15,2,208,111,0
Amal McCaskill\mccasam01,1995-96,Marquette,CUSA,Center,30,,26.5,4.1,7.5,0.549,4.1,7.4,0.55,0,0.1,0.5,2.1,3.2,0.649,,,8.9,1.3,0.6,1.8,2.6,3.6,10.3,,4.93,4,211,106,0
Jon Barry\barryjo01,1991-92,Georgia Tech,ACC,Guard,35,35,35.2,5.7,13.4,0.429,2.9,5.8,0.502,2.8,7.6,0.374,2.9,4.1,0.697,,,4.3,5.9,2,0.2,3.4,2.3,17.2,,10.62,3,193,88,1
Tim Thomas\thomati01,1996-97,Villanova,Big East,Forward,32,,31.4,5.8,13,0.45,4.4,8.6,0.507,1.5,4.4,0.336,3.8,4.8,0.796,,,6,2.1,1.8,1,2.8,2.8,16.9,,9.45,1,208,104,0
Nick Johnson\johnsni01,2013-14,Arizona,Pac-12,Guard,38,38,33.1,5.4,12.5,0.432,3.8,8,0.469,1.6,4.4,0.367,3.8,4.9,0.781,0.8,3.2,4.1,2.8,1.1,0.7,1.7,2,16.3,,9.04,3,190,90,0
Trevon Duval\duvaltr01,2017-18,Duke,ACC,Guard,37,34,29.8,4,9.4,0.428,3.2,6.5,0.49,0.8,2.9,0.29,1.4,2.4,0.596,0.5,1.4,2,5.6,1.5,0.1,2.8,2.4,10.3,,9.71,1,190,84,0
Art Long\longar01,1995-96,Cincinnati,CUSA,Center,33,32,24.6,3.8,8.4,0.448,3.8,8.3,0.454,0,0.1,0,1.5,2.6,0.565,,,7.8,0.6,0.8,1.5,1.5,3.1,9,,7.69,2,206,113,0
Will Conroy\conrowi01,2004-05,Washington,Pac-10,Guard,34,33,30.8,3.2,7,0.456,2.3,4.1,0.564,0.9,2.9,0.303,2.1,2.7,0.761,0.8,2.6,3.3,6.4,0.8,0.1,2.8,2.5,9.4,,7.66,4,188,88,0
Miles Plumlee\plumlmi01,2011-12,Duke,ACC,Forward,34,16,20.5,2.6,4.3,0.61,2.6,4.3,0.61,0,0,,1.4,2.2,0.632,2.9,4.2,7.1,0.5,0.5,0.9,1.2,2.3,6.6,,8.4,4,208,111,0
Tang Hamilton\hamilta01,2000-01,Mississippi State,SEC,Forward,31,31,27.2,4.6,9.3,0.498,3.6,6.5,0.557,1,2.8,0.364,1.8,2.6,0.691,1.8,5,6.8,1.3,0.7,0.2,1.7,2,12.1,,8.69,4,203,99,0
Brandon Ingram\ingrabr01,2015-16,Duke,ACC,Guard,36,34,34.6,5.9,13.4,0.442,3.7,8,0.464,2.2,5.4,0.41,3.2,4.7,0.682,1.9,4.9,6.8,2,1.1,1.4,2,2.1,17.3,,10.59,1,206,86,0
Chris Jefferies\jeffech01,2001-02,Fresno State,WAC,Forward,21,21,34.6,5.5,13.1,0.418,3.5,7.3,0.474,2,5.8,0.347,4.4,6.9,0.634,1.2,5.1,6.3,3,1.2,1.2,2.4,2.8,17.3,,5.2,3,203,102,1
Sean May\mayse01,2004-05,UNC,ACC,Center,37,36,26.8,6.2,10.9,0.567,6.2,10.8,0.571,0,0.1,0,5.2,6.8,0.758,3.8,6.9,10.7,1.7,1.2,1,2.5,2.4,17.5,,10.66,3,206,120,0
Kemba Walker\walkeke02,2010-11,UConn,Big East,Guard,41,41,37.6,7.7,18,0.428,5.9,12.5,0.471,1.8,5.5,0.33,6.3,7.7,0.819,1.3,4.1,5.4,4.5,1.9,0.2,2.3,1.4,23.5,,10.44,3,185,78,0
Shaquille Harrison\harrish01,2015-16,Tulsa,AAC,Guard,32,32,32.3,5.4,11.5,0.474,5.2,10.2,0.509,0.3,1.3,0.195,4,6.3,0.632,1,4.5,5.5,4.1,1.9,0.2,2.1,2.2,15.1,,5.76,4,193,82,0
Avery Johnson\johnsav01,1987-88,Southern,SWAC,Guard,30,,38.2,4.6,8.6,0.537,3.9,7,0.552,0.7,1.6,0.468,1.5,2.1,0.688,,,2.8,13.3,3.5,0,,,11.4,,-7.49,2,178,79,0
Randy Brown\brownra02,1990-91,New Mexico State,Big West,Guard,29,,31.6,3.8,9.5,0.399,3.4,8.3,0.417,0.3,1.2,0.278,4.2,6,0.691,,,4,6.4,2.4,0.2,3.6,2.9,12.1,,1.81,4,188,86,1
Chandler Hutchison\hutchch01,2017-18,Boise State,MWC,Guard,31,31,31,6.6,13.9,0.475,5.1,9.8,0.523,1.5,4.1,0.359,5.3,7.2,0.728,0.9,6.8,7.7,3.5,1.5,0.3,3.4,2.4,20,,3.05,4,201,86,0
John Crotty\crottjo01,1990-91,Virginia,ACC,Guard,33,33,34.5,5.3,12,0.443,3.9,7.9,0.498,1.4,4.1,0.338,3.5,4.5,0.777,,,2.4,5.1,1.1,0.2,2.5,2.1,15.5,,9.31,4,185,83,0
Chris Smith\smithch05,1991-92,UConn,Big East,Guard,30,30,36.3,6.7,16.2,0.415,4,9.8,0.412,2.7,6.4,0.42,5.1,6.3,0.8,,,3.3,3.7,1.2,0.5,2.8,1.8,21.2,,7.08,4,190,86,0
Austin Rivers\riverau01,2011-12,Duke,ACC,Guard,34,33,33.2,5.1,11.8,0.433,3.4,7.1,0.477,1.7,4.7,0.365,3.6,5.4,0.658,0.6,2.8,3.4,2.1,1,0,2.3,2.2,15.5,,8.4,1,193,90,0
Julian Wright\wrighju01,2006-07,Kansas,Big 12,Forward,38,37,27.6,5,9.1,0.549,4.9,8.8,0.562,0.1,0.3,0.231,1.9,3.1,0.613,2.5,5.3,7.8,2.2,1.4,1.3,2.4,2.5,12,,6.86,2,203,102,0
Quentin Richardson\richaqu01,1999-00,DePaul,CUSA,Forward,33,,34.8,6.1,14.2,0.432,3.9,8.4,0.464,2.2,5.8,0.384,2.5,3.6,0.706,,,9.8,2.2,1.1,0.3,2.3,2.3,17,,7.83,2,198,101,0
Darius Songaila\songada01,2001-02,Wake Forest,ACC,Forward,34,34,30.5,6,11.5,0.523,5.8,11,0.529,0.2,0.5,0.375,5.7,6.6,0.854,2.2,5.9,8.1,2.6,1.3,0.8,3.5,3.1,17.9,,10.28,4,206,112,0
Luke Babbitt\babbilu01,2009-10,Nevada,WAC,Forward,34,34,37.1,7.4,14.8,0.5,6.1,11.8,0.521,1.2,3,0.416,5.9,6.4,0.917,2.1,6.9,8.9,2.1,1,0.8,2.4,2.6,21.9,,2.56,2,206,102,0
David Nwaba\nwabada01,2015-16,Cal Poly,Big West,Guard,30,27,28,4.4,9.5,0.462,4.3,9.1,0.478,0.1,0.5,0.143,3.6,5.8,0.623,2.2,4.2,6.3,3.5,1.2,0.5,2.1,2,12.5,,0.9,3,193,90,0
Lamond Murray\murrala01,1993-94,California,Pac-10,Forward,30,,34.9,8.7,18.3,0.476,7.2,13.7,0.526,1.5,4.6,0.331,5.3,6.9,0.764,,,7.9,2.1,1.5,1,2.8,2.4,24.3,,7.14,3,201,107,0
Elliot Perry\perryel01,1990-91,Memphis,Metro,Guard,32,,36.5,7.3,15.8,0.464,5.8,11.6,0.501,1.5,4.3,0.36,4.6,5.8,0.793,,,3.5,4.6,2.7,0,3.4,1.8,20.8,,4.27,4,183,68,0
Chris Garner\garnech01,1996-97,Memphis,CUSA,Guard,31,,32.4,2.7,6.3,0.438,2,3.6,0.559,0.7,2.7,0.277,0.6,0.8,0.692,,,2.6,4.1,2.7,0.2,,,6.8,,6.46,4,178,70,0
Nazr Mohammed\mohamna01,1997-98,Kentucky,SEC,Center,39,,,4.9,8.2,0.597,4.9,8.2,0.597,0,0,,2.3,3.5,0.652,,,7.2,0.7,0.9,1.9,,,12,,9.85,3,208,100,0
Derrick Caracter\caracde01,2009-10,UTEP,CUSA,Forward,27,22,26.7,5.5,9.7,0.567,5.3,9.1,0.585,0.1,0.6,0.267,3,4.4,0.672,2.7,5.4,8.1,1.1,1,0.9,2.9,3,14.1,,1.96,3,206,124,1
Milton Doyle\doylemi01,2016-17,Loyola (IL),MVC,Guard,32,32,32.6,5.3,11.8,0.447,4,8.1,0.488,1.3,3.6,0.353,3.4,4.3,0.797,0.6,4.4,5,4.4,1.7,0.7,2.9,2.4,15.2,,1.02,4,193,83,0
Duje Dukan\dukandu01,2014-15,Wisconsin,Big Ten,Forward,38,0,15.9,1.6,4.1,0.387,0.8,1.7,0.484,0.8,2.4,0.319,0.8,1.2,0.674,0.7,1.8,2.6,0.6,0.2,0.1,0.7,1.3,4.7,,10.29,4,208,98,0
Eddie Griffin\griffed01,2000-01,Seton Hall,Big East,Forward,30,30,32.6,6.9,16,0.429,5.5,11.7,0.469,1.4,4.3,0.32,2.7,3.6,0.734,3.1,7.6,10.8,1.6,0.9,4.4,2.2,2.4,17.8,,6.03,1,208,99,0
Lucious Harris\harrilu01,1992-93,Long Beach State,Big West,Guard,32,,36.4,7.8,14.9,0.525,5.6,9.4,0.591,2.3,5.5,0.412,5.1,6.6,0.774,,,5.3,2.5,1.8,0.2,2.1,1.5,23.1,,2.38,4,196,86,0
Cartier Martin\martica01,2006-07,Kansas State,Big 12,Forward,35,18,27.5,5.6,12.2,0.46,3.4,6.5,0.527,2.2,5.8,0.386,3.6,4.5,0.799,2,2.5,4.4,1.3,0.7,0.2,1.7,2.7,17.1,,5.53,4,201,99,0
DeJuan Blair\blairde01,2008-09,Pitt,Big East,Forward,35,35,27.3,6.5,10.9,0.593,6.5,10.9,0.593,0,0,,2.8,4.6,0.605,5.6,6.8,12.3,1.2,1.5,1,1.3,2.7,15.7,,8.61,2,201,120,0
Andre Dawkins\dawkian01,2013-14,Duke,ACC,Guard,33,4,13.7,2.5,5.7,0.444,0.6,1.1,0.541,1.9,4.6,0.421,0.9,1.1,0.811,0.2,1.1,1.3,0.4,0.5,0.2,0.5,1.3,7.9,,8.48,4,196,97,0
Jerome Jordan\jordaje01,2009-10,Tulsa,CUSA,Center,35,35,29.8,5.3,9.6,0.549,5.3,9.6,0.549,0,0,,4.9,7.1,0.688,2.4,6.7,9.1,1.3,0.5,2.3,2.3,2.8,15.4,,2.84,4,213,113,0
Jonny Flynn\flynnjo01,2008-09,Syracuse,Big East,Guard,38,38,37.3,5.8,12.5,0.46,4.6,8.8,0.521,1.2,3.7,0.317,4.7,6,0.786,0.6,2.2,2.7,6.7,1.4,0.2,3.4,1.4,17.4,,9.48,2,183,83,0
Deron Williams\willide01,2004-05,Illinois,Big Ten,Guard,39,39,33.7,4.6,10.5,0.433,2.8,5.7,0.491,1.7,4.8,0.364,1.7,2.5,0.677,0.4,3.3,3.6,6.8,1,0.2,2.8,2.1,12.5,,8.47,3,190,95,0
Shawnelle Scott\scottsh01,1993-94,St. John's (NY),Big East,Center,22,,33,6.4,12.1,0.53,6.4,12,0.532,0,0,0,3.1,5.3,0.59,,,9.2,1.3,1.1,1.2,2.1,3,16,,8.53,4,208,113,0
Brook Lopez\lopezbr01,2007-08,Stanford,Pac-10,Forward,27,25,30.8,6.8,14.6,0.468,6.8,14.3,0.475,0,0.2,0,5.7,7.2,0.789,2.9,5.3,8.2,1.4,0.6,2.1,2.1,2.4,19.3,,6.95,2,213,117,0
Hubert Davis\davishu01,1991-92,UNC,ACC,Guard,33,30,33.2,7.3,14.4,0.508,4.7,8.4,0.565,2.6,6,0.429,4.2,5.1,0.828,,,2.3,1.6,1.3,0.2,1.4,1.3,21.4,,10.14,4,196,83,0
Loy Vaught\vaughlo01,1989-90,Michigan,Big Ten,Forward,31,31,30,6.4,10.7,0.595,6.4,10.6,0.597,0,0,0,2.8,3.5,0.804,,,11.2,1,0.5,0.8,1.5,3.2,15.5,,10.27,4,206,104,0
James Johnson\johnsja01,2011-12,Quinnipiac,NEC,Guard,31,31,36.1,5.6,14.6,0.381,3.4,8.5,0.392,2.2,6.1,0.365,3.2,4.3,0.737,0.6,2.6,3.3,3.5,1.3,0.1,2.5,2.4,16.5,,-5.8,4,183,88,0
Glenn Robinson\robingl02,1993-94,Purdue,Big Ten,Forward,34,34,34.3,10.8,22.4,0.483,8.5,16.3,0.522,2.3,6.1,0.38,6.3,7.9,0.796,,,10.1,1.9,1.6,0.9,4.1,2.6,30.3,,9.9,2,201,102,0
Jevon Carter\carteje01,2017-18,West Virginia,Big 12,Guard,37,37,35.5,5.8,13.8,0.422,3.7,8.5,0.441,2.1,5.3,0.393,3.6,4.2,0.858,0.8,3.9,4.6,6.6,3,0.4,2.6,3,17.3,,9.36,4,188,83,0
Donte DiVincenzo\divindo01,2017-18,Villanova,Big East,Guard,40,10,29.3,4.7,9.8,0.481,2.6,4.5,0.575,2.1,5.3,0.401,1.9,2.7,0.71,1.2,3.6,4.8,3.5,1.1,0.2,2,2.1,13.4,,10.24,3,196,90,0
Daniel Hamilton\hamilda02,2015-16,UConn,AAC,Guard,36,36,31.9,4.4,11.4,0.387,3.1,7.5,0.416,1.3,3.9,0.331,2.4,2.8,0.86,0.9,8,8.9,4.7,1.1,0.4,2.4,1.8,12.5,,6.28,2,201,86,0
Elliot Williams\williel01,2009-10,Memphis,CUSA,Guard,34,34,33.3,5.2,11.4,0.459,3.5,6.6,0.527,1.8,4.8,0.366,5.7,7.5,0.758,0.7,3.2,4,3.8,1.3,0.1,2.9,2,17.9,,3.65,2,193,81,1
Justin Hamilton\hamilju01,2002-03,Florida,SEC,Guard,33,33,32.2,3.1,5.4,0.564,2.3,3.5,0.65,0.8,1.9,0.403,1.2,1.5,0.76,0.9,2.4,3.3,3.6,1.6,0.4,1.5,2.3,8,,7.76,4,190,93,0
